,State,Year,Month,Indicator,Data_Value,Percent_Complete,Percent_Pending_Investigation,Predicted_Value
357,AK,2017,July,Psychostimulants with abuse potential (T43.6),,,0.070821529745042,
358,AK,2017,July,"Opioids (T40.0-T40.4,T40.6)",,,0.070821529745042,
359,AK,2017,July,Number of Deaths,4236.0,,0.070821529745042,
360,AK,2017,June,"Synthetic opioids, excl. methadone (T40.4)",,,0.070159027128157,
361,AK,2017,June,Psychostimulants with abuse potential (T43.6),,,0.070159027128157,
362,AK,2017,June,Cocaine (T40.5),,,0.070159027128157,
363,AK,2017,June,Methadone (T40.3),,,0.070159027128157,
364,AK,2017,June,Number of Drug Overdose Deaths,122.0,,0.070159027128157,123.0
365,AK,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.070159027128157,
366,AK,2017,June,Number of Deaths,4276.0,,0.070159027128157,
367,AK,2017,June,Natural & semi-synthetic opioids (T40.2),,,0.070159027128157,
368,AK,2017,June,Heroin (T40.1),,,0.070159027128157,
369,AK,2017,June,"Opioids (T40.0-T40.4,T40.6)",,,0.070159027128157,
370,AK,2017,June,Percent with drugs specified,96.7213114754098,,0.070159027128157,
371,AK,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.070159027128157,
372,AK,2017,March,Percent with drugs specified,98.4126984126984,,0.068823124569856,
373,AK,2017,March,"Opioids (T40.0-T40.4,T40.6)",,,0.068823124569856,
374,AK,2017,March,Natural & semi-synthetic opioids (T40.2),,,0.068823124569856,
375,AK,2017,March,"Synthetic opioids, excl. methadone (T40.4)",,,0.068823124569856,
376,AK,2017,March,Methadone (T40.3),,,0.068823124569856,
377,AK,2017,March,Cocaine (T40.5),,,0.068823124569856,
378,AK,2017,March,Number of Deaths,4359.0,,0.068823124569856,
379,AK,2017,March,Heroin (T40.1),,,0.068823124569856,
380,AK,2017,March,Psychostimulants with abuse potential (T43.6),,,0.068823124569856,
381,AK,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.068823124569856,
382,AK,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.068823124569856,
383,AK,2017,March,Number of Drug Overdose Deaths,126.0,,0.068823124569856,127.0
384,AK,2017,May,"Opioids (T40.0-T40.4,T40.6)",,,0.070142623334113,
385,AK,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.070142623334113,
386,AK,2017,May,Percent with drugs specified,96.6666666666667,,0.070142623334113,
387,AK,2017,May,Number of Deaths,4277.0,,0.070142623334113,
388,AK,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.070142623334113,
389,AK,2017,May,"Synthetic opioids, excl. methadone (T40.4)",,,0.070142623334113,
390,AK,2017,May,Number of Drug Overdose Deaths,120.0,,0.070142623334113,121.0
391,AK,2017,May,Natural & semi-synthetic opioids (T40.2),,,0.070142623334113,
392,AK,2017,May,Psychostimulants with abuse potential (T43.6),,,0.070142623334113,
393,AK,2017,May,Methadone (T40.3),,,0.070142623334113,
394,AK,2017,May,Cocaine (T40.5),,,0.070142623334113,
395,AK,2017,May,Heroin (T40.1),,,0.070142623334113,
396,AK,2017,November,Number of Drug Overdose Deaths,138.0,,0.0,138.0
397,AK,2017,November,Number of Deaths,4308.0,,0.0,
398,AK,2017,November,"Opioids (T40.0-T40.4,T40.6)",,,0.0,
399,AK,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0,
400,AK,2017,November,Percent with drugs specified,97.1014492753623,,0.0,
401,AK,2017,November,"Synthetic opioids, excl. methadone (T40.4)",,,0.0,
402,AK,2017,November,Cocaine (T40.5),,,0.0,
403,AK,2017,November,Psychostimulants with abuse potential (T43.6),,,0.0,
404,AK,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0,
405,AK,2017,November,Heroin (T40.1),,,0.0,
406,AK,2017,November,Methadone (T40.3),,,0.0,
407,AK,2017,November,Natural & semi-synthetic opioids (T40.2),,,0.0,
408,AK,2017,October,Number of Drug Overdose Deaths,144.0,,0.0,144.0
409,AK,2017,October,"Synthetic opioids, excl. methadone (T40.4)",,,0.0,
410,AK,2017,October,Psychostimulants with abuse potential (T43.6),,,0.0,
411,AK,2017,October,Number of Deaths,4283.0,,0.0,
412,AK,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0,
413,AK,2017,October,Percent with drugs specified,97.2222222222222,,0.0,
414,AK,2017,October,"Opioids (T40.0-T40.4,T40.6)",,,0.0,
415,AK,2017,October,Heroin (T40.1),,,0.0,
416,AK,2017,October,Cocaine (T40.5),,,0.0,
417,AK,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0,
418,AK,2017,October,Methadone (T40.3),,,0.0,
419,AK,2017,October,Natural & semi-synthetic opioids (T40.2),,,0.0,
420,AK,2017,September,"Synthetic opioids, excl. methadone (T40.4)",,,0.023261223540358,
421,AK,2017,September,Number of Drug Overdose Deaths,148.0,,0.023261223540358,148.0
422,AK,2017,September,Natural & semi-synthetic opioids (T40.2),,,0.023261223540358,
423,AK,2017,September,Methadone (T40.3),,,0.023261223540358,
424,AK,2017,September,Psychostimulants with abuse potential (T43.6),,,0.023261223540358,
425,AK,2017,September,"Opioids (T40.0-T40.4,T40.6)",,,0.023261223540358,
426,AK,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.023261223540358,
427,AK,2017,September,Percent with drugs specified,97.2972972972973,,0.023261223540358,
428,AK,2017,September,Cocaine (T40.5),,,0.023261223540358,
429,AK,2017,September,Number of Deaths,4299.0,,0.023261223540358,
430,AK,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.023261223540358,
431,AK,2017,September,Heroin (T40.1),,,0.023261223540358,
432,AK,2018,April,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
433,AK,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",80.0,100,0.0,80.0
434,AK,2018,April,Natural & semi-synthetic opioids (T40.2),48.0,100,0.0,48.0
435,AK,2018,April,Methadone (T40.3),11.0,100,0.0,12.0
436,AK,2018,April,Psychostimulants with abuse potential (T43.6),61.0,100,0.0,62.0
437,AK,2018,April,"Opioids (T40.0-T40.4,T40.6)",102.0,100,0.0,102.0
438,AK,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",55.0,100,0.0,55.0
439,AK,2018,April,Number of Deaths,4340.0,100,0.0,
440,AK,2018,April,Percent with drugs specified,98.5915492957747,100,0.0,
441,AK,2018,April,Heroin (T40.1),36.0,100,0.0,36.0
442,AK,2018,April,Number of Drug Overdose Deaths,142.0,100,0.0,142.0
443,AK,2018,April,Cocaine (T40.5),15.0,100,0.0,15.0
444,AK,2018,August,Heroin (T40.1),24.0,100,0.0,24.0
445,AK,2018,August,Number of Drug Overdose Deaths,110.0,100,0.0,110.0
446,AK,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",56.0,100,0.0,56.0
447,AK,2018,August,Natural & semi-synthetic opioids (T40.2),37.0,100,0.0,37.0
448,AK,2018,August,Cocaine (T40.5),,100,0.0,
449,AK,2018,August,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,19.0
450,AK,2018,August,Number of Deaths,4383.0,100,0.0,
451,AK,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,42.0
452,AK,2018,August,"Opioids (T40.0-T40.4,T40.6)",73.0,100,0.0,73.0
453,AK,2018,August,Methadone (T40.3),,100,0.0,
454,AK,2018,August,Percent with drugs specified,100.0,100,0.0,
455,AK,2018,August,Psychostimulants with abuse potential (T43.6),47.0,100,0.0,48.0
456,AK,2018,December,Methadone (T40.3),,100,0.0,10.0
457,AK,2018,December,Cocaine (T40.5),10.0,100,0.0,10.0
458,AK,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,100,0.0,46.0
459,AK,2018,December,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
460,AK,2018,December,Psychostimulants with abuse potential (T43.6),49.0,100,0.0,50.0
461,AK,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",37.0,100,0.0,37.0
462,AK,2018,December,Number of Drug Overdose Deaths,105.0,100,0.0,105.0
463,AK,2018,December,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
464,AK,2018,December,Number of Deaths,4333.0,100,0.0,
465,AK,2018,December,Natural & semi-synthetic opioids (T40.2),33.0,100,0.0,33.0
466,AK,2018,December,Heroin (T40.1),28.0,100,0.0,28.0
467,AK,2018,December,Percent with drugs specified,100.0,100,0.0,
468,AK,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",80.0,100,0.0,80.0
469,AK,2018,February,Natural & semi-synthetic opioids (T40.2),48.0,100,0.0,48.0
470,AK,2018,February,Heroin (T40.1),37.0,100,0.0,37.0
471,AK,2018,February,Percent with drugs specified,97.841726618705,100,0.0,
472,AK,2018,February,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
473,AK,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",54.0,100,0.0,54.0
474,AK,2018,February,Number of Drug Overdose Deaths,139.0,100,0.0,139.0
475,AK,2018,February,Cocaine (T40.5),14.0,100,0.0,14.0
476,AK,2018,February,Methadone (T40.3),10.0,100,0.0,11.0
477,AK,2018,February,Psychostimulants with abuse potential (T43.6),56.0,100,0.0,57.0
478,AK,2018,February,"Opioids (T40.0-T40.4,T40.6)",102.0,100,0.0,102.0
479,AK,2018,February,Number of Deaths,4303.0,100,0.0,
480,AK,2018,January,Percent with drugs specified,97.1014492753623,100,0.0,
481,AK,2018,January,Natural & semi-synthetic opioids (T40.2),46.0,100,0.0,46.0
482,AK,2018,January,Number of Deaths,4259.0,100,0.0,
483,AK,2018,January,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
484,AK,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",51.0,100,0.0,51.0
485,AK,2018,January,Cocaine (T40.5),16.0,100,0.0,16.0
486,AK,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",77.0,100,0.0,77.0
487,AK,2018,January,Psychostimulants with abuse potential (T43.6),59.0,100,0.0,60.0
488,AK,2018,January,Heroin (T40.1),36.0,100,0.0,36.0
489,AK,2018,January,Number of Drug Overdose Deaths,138.0,100,0.0,138.0
490,AK,2018,January,Methadone (T40.3),,100,0.0,10.0
491,AK,2018,January,"Opioids (T40.0-T40.4,T40.6)",100.0,100,0.0,100.0
492,AK,2018,July,Psychostimulants with abuse potential (T43.6),50.0,100,0.0,51.0
493,AK,2018,July,Number of Drug Overdose Deaths,116.0,100,0.0,116.0
494,AK,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",59.0,100,0.0,59.0
495,AK,2018,July,"Synthetic opioids, excl. methadone (T40.4)",22.0,100,0.0,22.0
496,AK,2018,July,Methadone (T40.3),,100,0.0,10.0
497,AK,2018,July,Number of Deaths,4337.0,100,0.0,
498,AK,2018,July,Natural & semi-synthetic opioids (T40.2),38.0,100,0.0,38.0
499,AK,2018,July,Heroin (T40.1),26.0,100,0.0,26.0
500,AK,2018,July,Percent with drugs specified,99.1379310344828,100,0.0,
501,AK,2018,July,"Opioids (T40.0-T40.4,T40.6)",76.0,100,0.0,76.0
502,AK,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43.0,100,0.0,43.0
503,AK,2018,July,Cocaine (T40.5),,100,0.0,
504,AK,2018,June,"Opioids (T40.0-T40.4,T40.6)",85.0,100,0.0,85.0
505,AK,2018,June,Percent with drugs specified,99.2,100,0.0,
506,AK,2018,June,Number of Drug Overdose Deaths,125.0,100,0.0,125.0
507,AK,2018,June,"Synthetic opioids, excl. methadone (T40.4)",24.0,100,0.0,24.0
508,AK,2018,June,Psychostimulants with abuse potential (T43.6),55.0,100,0.0,56.0
509,AK,2018,June,Natural & semi-synthetic opioids (T40.2),43.0,100,0.0,43.0
510,AK,2018,June,Methadone (T40.3),10.0,100,0.0,11.0
511,AK,2018,June,Number of Deaths,4308.0,100,0.0,
512,AK,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",65.0,100,0.0,65.0
513,AK,2018,June,Heroin (T40.1),31.0,100,0.0,31.0
514,AK,2018,June,Cocaine (T40.5),10.0,100,0.0,10.0
515,AK,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0,100,0.0,48.0
516,AK,2018,March,Natural & semi-synthetic opioids (T40.2),47.0,100,0.0,47.0
517,AK,2018,March,Percent with drugs specified,97.7941176470588,100,0.0,
518,AK,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",53.0,100,0.0,53.0
519,AK,2018,March,Psychostimulants with abuse potential (T43.6),56.0,100,0.0,57.0
520,AK,2018,March,Heroin (T40.1),35.0,100,0.0,35.0
521,AK,2018,March,Number of Deaths,4285.0,100,0.0,
522,AK,2018,March,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
523,AK,2018,March,Number of Drug Overdose Deaths,136.0,100,0.0,136.0
524,AK,2018,March,Cocaine (T40.5),13.0,100,0.0,13.0
525,AK,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",79.0,100,0.0,79.0
526,AK,2018,March,"Opioids (T40.0-T40.4,T40.6)",101.0,100,0.0,101.0
527,AK,2018,March,Methadone (T40.3),10.0,100,0.0,11.0
528,AK,2018,May,"Opioids (T40.0-T40.4,T40.6)",88.0,100,0.0,88.0
529,AK,2018,May,Percent with drugs specified,99.2063492063492,100,0.0,
530,AK,2018,May,Psychostimulants with abuse potential (T43.6),55.0,100,0.0,56.0
531,AK,2018,May,Number of Drug Overdose Deaths,126.0,100,0.0,126.0
532,AK,2018,May,Heroin (T40.1),33.0,100,0.0,33.0
533,AK,2018,May,"Synthetic opioids, excl. methadone (T40.4)",27.0,100,0.0,27.0
534,AK,2018,May,Cocaine (T40.5),12.0,100,0.0,12.0
535,AK,2018,May,Methadone (T40.3),,100,0.0,
536,AK,2018,May,Number of Deaths,4351.0,100,0.0,
537,AK,2018,May,Natural & semi-synthetic opioids (T40.2),43.0,100,0.0,43.0
538,AK,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",67.0,100,0.0,67.0
539,AK,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0,100,0.0,48.0
540,AK,2018,November,Psychostimulants with abuse potential (T43.6),48.0,100,0.0,49.0
541,AK,2018,November,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,19.0
542,AK,2018,November,Percent with drugs specified,100.0,100,0.0,
543,AK,2018,November,Heroin (T40.1),28.0,100,0.0,28.0
544,AK,2018,November,"Opioids (T40.0-T40.4,T40.6)",68.0,100,0.0,68.0
545,AK,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38.0,100,0.0,38.0
546,AK,2018,November,Cocaine (T40.5),10.0,100,0.0,10.0
547,AK,2018,November,Number of Drug Overdose Deaths,106.0,100,0.0,106.0
548,AK,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,100,0.0,50.0
549,AK,2018,November,Methadone (T40.3),,100,0.0,
550,AK,2018,November,Number of Deaths,4333.0,100,0.0,
551,AK,2018,November,Natural & semi-synthetic opioids (T40.2),34.0,100,0.0,34.0
552,AK,2018,October,Number of Deaths,4309.0,100,0.0,
553,AK,2018,October,Methadone (T40.3),,100,0.0,
554,AK,2018,October,Natural & semi-synthetic opioids (T40.2),31.0,100,0.0,31.0
555,AK,2018,October,Psychostimulants with abuse potential (T43.6),42.0,100,0.0,43.0
556,AK,2018,October,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
557,AK,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,100,0.0,48.0
558,AK,2018,October,Number of Drug Overdose Deaths,99.0,100,0.0,99.0
559,AK,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0,100,0.0,36.0
560,AK,2018,October,Percent with drugs specified,100.0,100,0.0,
561,AK,2018,October,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.0,18.0
562,AK,2018,October,Heroin (T40.1),24.0,100,0.0,24.0
563,AK,2018,October,Cocaine (T40.5),,100,0.0,
564,AK,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,100,0.0,48.0
565,AK,2018,September,Natural & semi-synthetic opioids (T40.2),31.0,100,0.0,31.0
566,AK,2018,September,Heroin (T40.1),24.0,100,0.0,24.0
567,AK,2018,September,Number of Deaths,4324.0,100,0.0,
568,AK,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0,100,0.0,36.0
569,AK,2018,September,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
570,AK,2018,September,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
571,AK,2018,September,Psychostimulants with abuse potential (T43.6),44.0,100,0.0,45.0
572,AK,2018,September,Methadone (T40.3),,100,0.0,
573,AK,2018,September,Number of Drug Overdose Deaths,100.0,100,0.0,100.0
574,AK,2018,September,Percent with drugs specified,100.0,100,0.0,
575,AK,2018,September,Cocaine (T40.5),,100,0.0,
576,AK,2019,April,Number of Drug Overdose Deaths,119.0,100,0.0,119.0
577,AK,2019,April,Natural & semi-synthetic opioids (T40.2),44.0,100,0.0,44.0
578,AK,2019,April,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,19.0
579,AK,2019,April,Percent with drugs specified,100.0,100,0.0,
580,AK,2019,April,Heroin (T40.1),35.0,100,0.0,35.0
581,AK,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55.0,100,0.0,55.0
582,AK,2019,April,Methadone (T40.3),,100,0.0,
583,AK,2019,April,"Opioids (T40.0-T40.4,T40.6)",78.0,100,0.0,78.0
584,AK,2019,April,Psychostimulants with abuse potential (T43.6),58.0,100,0.0,59.0
585,AK,2019,April,Number of Deaths,4405.0,100,0.0,
586,AK,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45.0,100,0.0,45.0
587,AK,2019,April,Cocaine (T40.5),10.0,100,0.0,10.0
588,AK,2019,August,Heroin (T40.1),43.0,100,0.0,43.0
589,AK,2019,August,Cocaine (T40.5),12.0,100,0.0,12.0
590,AK,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,100,0.0,50.0
591,AK,2019,August,Percent with drugs specified,98.4615384615385,100,0.0,
592,AK,2019,August,Psychostimulants with abuse potential (T43.6),65.0,100,0.0,66.0
593,AK,2019,August,"Opioids (T40.0-T40.4,T40.6)",78.0,100,0.0,78.0
594,AK,2019,August,"Synthetic opioids, excl. methadone (T40.4)",20.0,100,0.0,20.0
595,AK,2019,August,Natural & semi-synthetic opioids (T40.2),40.0,100,0.0,40.0
596,AK,2019,August,Number of Drug Overdose Deaths,130.0,100,0.0,130.0
597,AK,2019,August,Number of Deaths,4457.0,100,0.0,
598,AK,2019,August,Methadone (T40.3),,100,0.0,
599,AK,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,42.0
600,AK,2019,December,Heroin (T40.1),45.0,100,0.0,45.0
601,AK,2019,December,Cocaine (T40.5),,100,0.0,
602,AK,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46.0,100,0.0,46.0
603,AK,2019,December,Number of Drug Overdose Deaths,133.0,100,0.0,133.0
604,AK,2019,December,Methadone (T40.3),,100,0.0,10.0
605,AK,2019,December,Natural & semi-synthetic opioids (T40.2),41.0,100,0.0,41.0
606,AK,2019,December,Number of Deaths,4528.0,100,0.0,
607,AK,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",60.0,100,0.0,60.0
608,AK,2019,December,"Opioids (T40.0-T40.4,T40.6)",83.0,100,0.0,83.0
609,AK,2019,December,"Synthetic opioids, excl. methadone (T40.4)",23.0,100,0.0,23.0
610,AK,2019,December,Percent with drugs specified,96.2406015037594,100,0.0,
611,AK,2019,December,Psychostimulants with abuse potential (T43.6),64.0,100,0.0,65.0
612,AK,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,42.0
613,AK,2019,February,Number of Deaths,4386.0,100,0.0,
614,AK,2019,February,Heroin (T40.1),31.0,100,0.0,31.0
615,AK,2019,February,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
616,AK,2019,February,Percent with drugs specified,100.0,100,0.0,
617,AK,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,100,0.0,51.0
618,AK,2019,February,Cocaine (T40.5),11.0,100,0.0,11.0
619,AK,2019,February,"Opioids (T40.0-T40.4,T40.6)",71.0,100,0.0,71.0
620,AK,2019,February,Psychostimulants with abuse potential (T43.6),58.0,100,0.0,59.0
621,AK,2019,February,Number of Drug Overdose Deaths,115.0,100,0.0,115.0
622,AK,2019,February,Methadone (T40.3),,100,0.0,10.0
623,AK,2019,February,Natural & semi-synthetic opioids (T40.2),40.0,100,0.0,40.0
624,AK,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40.0,100,0.0,40.0
625,AK,2019,January,Number of Deaths,4357.0,100,0.0,
